# 1:t 2:x 3:y 4:z 5:P 6:Pmac 7:U 8:V 9:T
1.97394 0.25 0.2 0 0.4311 0.782747 1.17992e-06 -1.0591e-05 0
1.97446 0.25 0.2 0 0.431201 0.794054 1.16068e-06 -7.8786e-06 0
1.97499 0.25 0.2 0 0.431277 0.805293 1.17079e-06 -9.17379e-06 0
1.97551 0.25 0.2 0 0.431281 0.816393 1.16588e-06 -8.75758e-06 0
1.97603 0.25 0.2 0 0.430691 0.764414 1.17464e-06 -9.00799e-06 0
1.97655 0.25 0.2 0 0.427158 0.737255 1.2008e-06 -9.31629e-06 0
1.97708 0.25 0.2 0 0.424598 0.739774 1.13922e-06 -8.04636e-06 0
1.9776 0.25 0.2 0 0.426121 0.754081 1.16441e-06 -9.32917e-06 0
1.97812 0.25 0.2 0 0.426489 0.766995 1.18347e-06 -9.21101e-06 0
1.97864 0.25 0.2 0 0.426757 0.745912 1.16886e-06 -9.09879e-06 0
1.97917 0.25 0.2 0 0.425175 0.733848 1.18623e-06 -9.31518e-06 0
1.97969 0.25 0.2 0 0.424221 0.737508 1.15056e-06 -8.70918e-06 0
1.98021 0.25 0.2 0 0.425185 0.748479 1.16845e-06 -9.36354e-06 0
1.98073 0.25 0.2 0 0.425826 0.760244 1.17281e-06 -9.28874e-06 0
1.98125 0.25 0.2 0 0.426683 0.772963 1.16676e-06 -9.28371e-06 0
1.98178 0.25 0.2 0 0.427235 0.785282 1.1719e-06 -9.35022e-06 0
1.9823 0.25 0.2 0 0.427667 0.7974 1.16702e-06 -9.33488e-06 0
1.98282 0.25 0.2 0 0.428127 0.809552 1.16937e-06 -9.44141e-06 0
1.98334 0.25 0.2 0 0.428451 0.821279 1.17102e-06 -9.39723e-06 0
1.98386 0.25 0.2 0 0.428058 0.759511 1.17824e-06 -9.61812e-06 0
1.98438 0.25 0.2 0 0.423795 0.688061 1.21284e-06 -9.99163e-06 0
1.98491 0.25 0.2 0 0.419015 0.646729 1.15355e-06 -8.73366e-06 0
1.98543 0.25 0.2 0 0.418491 0.634291 1.16181e-06 -9.59989e-06 0
1.98595 0.25 0.2 0 0.418009 0.633812 1.18769e-06 -9.89893e-06 0
1.98647 0.25 0.2 0 0.418586 0.641566 1.16521e-06 -9.53502e-06 0
1.98699 0.25 0.2 0 0.41911 0.651914 1.17761e-06 -9.86649e-06 0
1.98751 0.25 0.2 0 0.419741 0.663418 1.16741e-06 -9.71541e-06 0
1.98803 0.25 0.2 0 0.420394 0.675097 1.17134e-06 -9.83938e-06 0
1.98855 0.25 0.2 0 0.421664 0.733206 1.16233e-06 -9.70663e-06 0
1.98907 0.25 0.2 0 0.425415 0.797302 1.14632e-06 -9.66988e-06 0
1.98959 0.25 0.2 0 0.428432 0.776232 1.19119e-06 -1.05291e-05 0
1.99011 0.25 0.2 0 0.425508 0.755327 1.21105e-06 -1.03388e-05 0
1.99063 0.25 0.2 0 0.423006 0.755677 1.13641e-06 -8.99907e-06 0
1.99115 0.25 0.2 0 0.4235 0.764738 1.17601e-06 -1.03877e-05 0
1.99167 0.25 0.2 0 0.422874 0.751383 1.18637e-06 -1.01409e-05 0
1.9922 0.25 0.2 0 0.421563 0.742521 1.18547e-06 -1.02781e-05 0
1.99272 0.25 0.2 0 0.420192 0.742891 1.16813e-06 -9.89325e-06 0
1.99324 0.25 0.2 0 0.419577 0.748569 1.18107e-06 -1.02138e-05 0
1.99376 0.25 0.2 0 0.419317 0.739274 1.17155e-06 -1.02937e-05 0
1.99427 0.25 0.2 0 0.418291 0.72878 1.19141e-06 -1.05066e-05 0
1.99479 0.25 0.2 0 0.417058 0.72647 1.16933e-06 -1.00995e-05 0
1.99531 0.25 0.2 0 0.417051 0.731227 1.1724e-06 -1.03735e-05 0
1.99583 0.25 0.2 0 0.417421 0.739651 1.17547e-06 -1.03722e-05 0
1.99635 0.25 0.2 0 0.418038 0.735257 1.17546e-06 -1.05074e-05 0
1.99687 0.25 0.2 0 0.417969 0.729866 1.18291e-06 -1.06062e-05 0
1.99739 0.25 0.2 0 0.417731 0.730879 1.17061e-06 -1.03793e-05 0
1.99791 0.25 0.2 0 0.418228 0.737614 1.17222e-06 -1.05859e-05 0
1.99843 0.25 0.2 0 0.418836 0.746981 1.17542e-06 -1.06037e-05 0
1.99895 0.25 0.2 0 0.419445 0.757664 1.17665e-06 -1.06399e-05 0
1.99947 0.25 0.2 0 0.420017 0.768882 1.17518e-06 -1.08571e-05 0
1.99999 0.25 0.2 0 0.420363 0.779605 1.17735e-06 -1.05764e-05 0
2.00051 0.25 0.2 0 0.42024 0.790057 1.17886e-06 -1.08708e-05 0
2.00103 0.25 0.2 0 0.420462 0.800964 1.17366e-06 -1.0715e-05 0
2.00154 0.25 0.2 0 0.420313 0.811282 1.18204e-06 -1.09678e-05 0
2.00206 0.25 0.2 0 0.420114 0.821529 1.17712e-06 -1.0795e-05 0
2.00258 0.25 0.2 0 0.419216 0.749398 1.18814e-06 -1.11176e-05 0
2.0031 0.25 0.2 0 0.414367 0.712771 1.22059e-06 -1.1408e-05 0
2.00362 0.25 0.2 0 0.411583 0.707066 1.13239e-06 -9.79464e-06 0
2.00414 0.25 0.2 0 0.413172 0.713622 1.1878e-06 -1.16919e-05 0
2.00465 0.25 0.2 0 0.412711 0.711022 1.19332e-06 -1.11118e-05 0
2.00517 0.25 0.2 0 0.413362 0.711103 1.17265e-06 -1.12733e-05 0
2.00569 0.25 0.2 0 0.413538 0.717346 1.18173e-06 -1.07007e-05 0
2.00621 0.25 0.2 0 0.413622 0.725474 1.17794e-06 -1.18105e-05 0
2.00673 0.25 0.2 0 0.414254 0.736182 1.17302e-06 -1.08525e-05 0
2.00724 0.25 0.2 0 0.414947 0.747872 1.18064e-06 -1.14784e-05 0
2.00776 0.25 0.2 0 0.415603 0.759889 1.17685e-06 -1.12807e-05 0
2.00828 0.25 0.2 0 0.41625 0.772026 1.1785e-06 -1.141e-05 0
2.0088 0.25 0.2 0 0.416502 0.736298 1.18298e-06 -1.14027e-05 0
2.00932 0.25 0.2 0 0.413744 0.693926 1.21042e-06 -1.20297e-05 0
2.00983 0.25 0.2 0 0.410931 0.671225 1.16234e-06 -1.06674e-05 0
2.01035 0.25 0.2 0 0.410594 0.666373 1.1802e-06 -1.17752e-05 0
2.01087 0.25 0.2 0 0.407328 0.673464 1.20286e-06 -1.13145e-05 0
2.01138 0.25 0.2 0 0.411674 0.68837 1.1335e-06 -1.19909e-05 0
2.0119 0.25 0.2 0 0.410134 0.693645 1.23774e-06 -1.17384e-05 0
2.01242 0.25 0.2 0 0.411075 0.705172 1.14372e-06 -1.14067e-05 0
2.01294 0.25 0.2 0 0.411276 0.715186 1.19698e-06 -1.19238e-05 0
2.01345 0.25 0.2 0 0.411792 0.726112 1.1728e-06 -1.17131e-05 0
2.01397 0.25 0.2 0 0.412276 0.736767 1.18391e-06 -1.18418e-05 0
2.01449 0.25 0.2 0 0.412707 0.737986 1.18066e-06 -1.1868e-05 0
2.015 0.25 0.2 0 0.412544 0.737917 1.18813e-06 -1.19882e-05 0
2.01552 0.25 0.2 0 0.411992 0.74094 1.18256e-06 -1.18912e-05 0
2.01604 0.25 0.2 0 0.411748 0.747072 1.18078e-06 -1.18598e-05 0
2.01655 0.25 0.2 0 0.411426 0.734459 1.1868e-06 -1.21454e-05 0
2.01707 0.25 0.2 0 0.410395 0.726198 1.1442e-06 -9.66671e-06 0
2.01758 0.25 0.2 0 0.409124 0.726142 1.24147e-06 -1.64195e-05 0
2.0181 0.25 0.2 0 0.408859 0.733864 1.14502e-06 -8.91214e-06 0
2.01862 0.25 0.2 0 0.408899 0.72515 1.20512e-06 -1.37503e-05 0
2.01913 0.25 0.2 0 0.40801 0.719032 1.18601e-06 -1.15902e-05 0
2.01965 0.25 0.2 0 0.407289 0.720971 1.17912e-06 -1.23274e-05 0
2.02016 0.25 0.2 0 0.40748 0.728251 1.18138e-06 -1.22629e-05 0
2.02068 0.25 0.2 0 0.407907 0.737706 1.18374e-06 -1.23578e-05 0
2.0212 0.25 0.2 0 0.408182 0.7241 1.18629e-06 -1.23409e-05 0
2.02171 0.25 0.2 0 0.407405 0.708189 1.19487e-06 -1.27689e-05 0
2.02223 0.25 0.2 0 0.406244 0.701927 1.20031e-06 -1.34554e-05 0
2.02274 0.25 0.2 0 0.406906 0.707351 1.24095e-06 -9.97922e-06 0
2.02326 0.25 0.2 0 0.40674 0.712584 1.1798e-06 -1.39905e-05 0
2.02377 0.25 0.2 0 0.407319 0.717066 1.18857e-06 -1.21232e-05 0
2.02429 0.25 0.2 0 0.407501 0.721767 1.18351e-06 -1.29149e-05 0
2.0248 0.25 0.2 0 0.407493 0.728647 1.18159e-06 -1.24806e-05 0
2.02532 0.25 0.2 0 0.407515 0.737194 1.18284e-06 -1.27187e-05 0
2.02583 0.25 0.2 0 0.407639 0.746743 1.18188e-06 -1.2656e-05 0
2.02635 0.25 0.2 0 0.407541 0.724954 1.18823e-06 -1.28333e-05 0
2.02686 0.25 0.2 0 0.405696 0.699216 1.20266e-06 -1.29999e-05 0
2.02738 0.25 0.2 0 0.403798 0.703666 1.17526e-06 -1.24342e-05 0
2.02789 0.25 0.2 0 0.404395 0.709021 1.1744e-06 -1.28096e-05 0
2.02841 0.25 0.2 0 0.404574 0.71129 1.20258e-06 -1.32161e-05 0
2.02892 0.25 0.2 0 0.404059 0.709369 1.18432e-06 -1.27962e-05 0
2.02944 0.25 0.2 0 0.403856 0.710174 1.18771e-06 -1.30306e-05 0
2.02995 0.25 0.2 0 0.403525 0.714715 1.1866e-06 -1.29627e-05 0
2.03047 0.25 0.2 0 0.403697 0.710504 1.18565e-06 -1.30647e-05 0
2.03098 0.25 0.2 0 0.403323 0.706285 1.19529e-06 -1.3194e-05 0
2.03149 0.25 0.2 0 0.40294 0.706282 1.18367e-06 -1.30029e-05 0
2.03201 0.25 0.2 0 0.403048 0.706751 1.18805e-06 -1.32141e-05 0
2.03252 0.25 0.2 0 0.402928 0.709392 1.19199e-06 -1.32558e-05 0
2.03304 0.25 0.2 0 0.403033 0.715757 1.18492e-06 -1.3111e-05 0
2.03355 0.25 0.2 0 0.403259 0.724474 1.19049e-06 -1.34043e-05 0
2.03406 0.25 0.2 0 0.403525 0.734385 1.18782e-06 -1.32731e-05 0
2.03458 0.25 0.2 0 0.403492 0.744774 1.19216e-06 -1.35455e-05 0
2.03509 0.25 0.2 0 0.404163 0.755651 1.18027e-06 -1.28209e-05 0
2.0356 0.25 0.2 0 0.404191 0.765918 1.20285e-06 -1.42122e-05 0
2.03612 0.25 0.2 0 0.406134 0.721507 1.57481e-06 5.67428e-06 0
2.03663 0.25 0.2 0 0.3974 0.665228 7.36555e-07 -5.80048e-05 0
2.03714 0.25 0.2 0 0.398187 0.644278 1.35273e-06 2.27455e-05 0
2.03766 0.25 0.2 0 0.397022 0.635008 1.09048e-06 -2.2764e-05 0
2.03817 0.25 0.2 0 0.396473 0.635659 1.23056e-06 -1.38918e-05 0
2.03868 0.25 0.2 0 0.397331 0.682678 1.18351e-06 -1.40546e-05 0
2.0392 0.25 0.2 0 0.400039 0.703502 1.17599e-06 -1.345e-05 0
2.03971 0.25 0.2 0 0.40117 0.705176 1.22008e-06 -1.44225e-05 0
2.04022 0.25 0.2 0 0.39989 0.705101 1.18659e-06 -1.33092e-05 0
2.04074 0.25 0.2 0 0.400152 0.705646 1.18232e-06 -1.37188e-05 0
2.04125 0.25 0.2 0 0.399965 0.704578 1.19967e-06 -1.39047e-05 0
2.04176 0.25 0.2 0 0.399824 0.703973 1.19135e-06 -1.37759e-05 0
2.04227 0.25 0.2 0 0.398639 0.706574 1.20058e-06 -1.40399e-05 0
2.04279 0.25 0.2 0 0.400072 0.709101 1.17666e-06 -1.34993e-05 0
2.0433 0.25 0.2 0 0.398713 0.704891 1.21921e-06 -1.45292e-05 0
2.04381 0.25 0.2 0 0.398448 0.703447 1.17796e-06 -1.35703e-05 0
2.04432 0.25 0.2 0 0.397937 0.704585 1.20349e-06 -1.42107e-05 0
2.04484 0.25 0.2 0 0.397509 0.708459 1.19102e-06 -1.39829e-05 0
2.04535 0.25 0.2 0 0.397708 0.716261 1.19333e-06 -1.4191e-05 0
2.04586 0.25 0.2 0 0.397292 0.704398 1.20206e-06 -1.39344e-05 0
2.04637 0.25 0.2 0 0.396377 0.691165 1.19764e-06 -1.46378e-05 0
2.04688 0.25 0.2 0 0.395246 0.686658 1.19683e-06 -1.3773e-05 0
2.04739 0.25 0.2 0 0.394858 0.68969 1.19084e-06 -1.44455e-05 0
2.04791 0.25 0.2 0 0.395401 0.697444 1.19167e-06 -1.39435e-05 0
2.04842 0.25 0.2 0 0.395748 0.706726 1.2023e-06 -1.47622e-05 0
2.04893 0.25 0.2 0 0.396024 0.700894 1.19114e-06 -1.41364e-05 0
2.04944 0.25 0.2 0 0.395607 0.693653 1.20486e-06 -1.46237e-05 0
2.04995 0.25 0.2 0 0.394874 0.692702 1.19125e-06 -1.41822e-05 0
2.05046 0.25 0.2 0 0.395044 0.698003 1.19285e-06 -1.45054e-05 0
2.05098 0.25 0.2 0 0.395256 0.705952 1.19807e-06 -1.45241e-05 0
2.05149 0.25 0.2 0 0.395525 0.699296 1.19632e-06 -1.45792e-05 0
2.052 0.25 0.2 0 0.39512 0.691462 1.20449e-06 -1.45854e-05 0
2.05251 0.25 0.2 0 0.393957 0.68957 1.19815e-06 -1.46199e-05 0
2.05302 0.25 0.2 0 0.393869 0.694386 1.18882e-06 -1.44453e-05 0
2.05353 0.25 0.2 0 0.393939 0.69347 1.20268e-06 -1.48204e-05 0
2.05404 0.25 0.2 0 0.393613 0.691508 1.20154e-06 -1.47298e-05 0
2.05455 0.25 0.2 0 0.393094 0.690289 1.1977e-06 -1.46892e-05 0
2.05506 0.25 0.2 0 0.389089 0.692745 1.21847e-06 -1.54395e-05 0
2.05557 0.25 0.2 0 0.394205 0.697252 1.14088e-06 -1.29098e-05 0
2.05608 0.25 0.2 0 0.390578 0.692579 1.27301e-06 -1.69583e-05 0
2.05659 0.25 0.2 0 0.395415 0.695825 1.12308e-06 -1.33017e-05 0
2.0571 0.25 0.2 0 0.39059 0.698179 1.27893e-06 -1.63049e-05 0
2.05762 0.25 0.2 0 0.393641 0.713508 1.12288e-06 -1.36042e-05 0
2.05813 0.25 0.2 0 0.392753 0.697524 1.25145e-06 -1.59951e-05 0
2.05864 0.25 0.2 0 0.391689 0.689913 1.18756e-06 -1.45476e-05 0
2.05915 0.25 0.2 0 0.390998 0.692397 1.19421e-06 -1.5209e-05 0
2.05966 0.25 0.2 0 0.391116 0.699145 1.20615e-06 -1.48001e-05 0
2.06017 0.25 0.2 0 0.391074 0.70924 1.19711e-06 -1.52959e-05 0
2.06068 0.25 0.2 0 0.391162 0.694953 1.20434e-06 -1.51236e-05 0
2.06119 0.25 0.2 0 0.389812 0.677549 1.21353e-06 -1.53459e-05 0
2.06169 0.25 0.2 0 0.388472 0.670532 1.19245e-06 -1.4931e-05 0
2.0622 0.25 0.2 0 0.388253 0.672685 1.20034e-06 -1.52492e-05 0
2.06271 0.25 0.2 0 0.388483 0.682413 1.19943e-06 -1.52686e-05 0
2.06322 0.25 0.2 0 0.38915 0.695068 1.20003e-06 -1.53171e-05 0
2.06373 0.25 0.2 0 0.390405 0.707254 1.24988e-06 -1.01338e-05 0
2.06424 0.25 0.2 0 0.389573 0.695091 1.15991e-06 -8.47953e-06 0
2.06475 0.25 0.2 0 0.389062 0.677063 1.22075e-06 -3.13841e-05 0
2.06526 0.25 0.2 0 0.38722 0.679613 1.20805e-06 -9.91179e-06 0
2.06577 0.25 0.2 0 0.38802 0.684178 1.18475e-06 -1.53649e-05 0
2.06628 0.25 0.2 0 0.388336 0.687061 1.21101e-06 -1.53166e-05 0
2.06679 0.25 0.2 0 0.38804 0.692082 1.20009e-06 -1.52291e-05 0
2.0673 0.25 0.2 0 0.388174 0.687405 1.20052e-06 -1.54018e-05 0
2.06781 0.25 0.2 0 0.387642 0.683644 1.20946e-06 -1.54969e-05 0
2.06831 0.25 0.2 0 0.387064 0.682809 1.19849e-06 -1.54772e-05 0
2.06882 0.25 0.2 0 0.386882 0.685193 1.20436e-06 -1.53733e-05 0
2.06933 0.25 0.2 0 0.386272 0.691327 1.205e-06 -1.56643e-05 0
2.06984 0.25 0.2 0 0.387085 0.700806 1.19627e-06 -1.54629e-05 0
2.07035 0.25 0.2 0 0.386831 0.709463 1.21182e-06 -1.57005e-05 0
2.07086 0.25 0.2 0 0.387187 0.719778 1.19741e-06 -1.55853e-05 0
2.07137 0.25 0.2 0 0.387294 0.729834 1.20664e-06 -1.56949e-05 0
2.07187 0.25 0.2 0 0.387545 0.740252 1.20165e-06 -1.56758e-05 0
2.07238 0.25 0.2 0 0.387253 0.696159 1.21046e-06 -1.58547e-05 0
2.07289 0.25 0.2 0 0.384245 0.645649 1.23189e-06 -1.59619e-05 0
2.0734 0.25 0.2 0 0.380948 0.617418 1.19228e-06 -1.53456e-05 0
2.07391 0.25 0.2 0 0.380527 0.610083 1.19878e-06 -1.57802e-05 0
2.07441 0.25 0.2 0 0.380587 0.65428 1.20968e-06 -1.5932e-05 0
2.07492 0.25 0.2 0 0.383843 0.709576 1.17811e-06 -1.55405e-05 0
2.07543 0.25 0.2 0 0.387136 0.749669 1.2176e-06 -1.63987e-05 0
2.07594 0.25 0.2 0 0.387638 0.703126 1.21523e-06 -1.60611e-05 0
2.07644 0.25 0.2 0 0.384101 0.640574 1.23637e-06 -1.62931e-05 0
2.07695 0.25 0.2 0 0.379675 0.602599 1.18868e-06 -1.52444e-05 0
2.07746 0.25 0.2 0 0.379517 0.649845 1.19083e-06 -1.59325e-05 0
2.07797 0.25 0.2 0 0.382968 0.71617 1.18288e-06 -1.57917e-05 0
2.07847 0.25 0.2 0 0.387228 0.765014 1.22299e-06 -1.67214e-05 0
2.07898 0.25 0.2 0 0.388189 0.793441 1.21371e-06 -1.61115e-05 0
2.07949 0.25 0.2 0 0.388626 0.812278 1.19921e-06 -1.60352e-05 0
2.08 0.25 0.2 0 0.387439 0.712641 1.2187e-06 -1.62851e-05 0
2.0805 0.25 0.2 0 0.380811 0.663192 1.26135e-06 -1.677e-05 0
2.08101 0.25 0.2 0 0.377375 0.655796 1.14334e-06 -1.45066e-05 0
2.08152 0.25 0.2 0 0.379528 0.663033 1.22499e-06 -1.72145e-05 0
2.08202 0.25 0.2 0 0.378911 0.669966 1.22534e-06 -1.61099e-05 0
2.08253 0.25 0.2 0 0.379974 0.681424 1.19318e-06 -1.62768e-05 0
2.08304 0.25 0.2 0 0.379982 0.691893 1.22305e-06 -1.64132e-05 0
2.08354 0.25 0.2 0 0.380217 0.702882 1.19573e-06 -1.62226e-05 0
2.08405 0.25 0.2 0 0.38082 0.71451 1.21051e-06 -1.64193e-05 0
2.08456 0.25 0.2 0 0.381124 0.677384 1.2097e-06 -1.63566e-05 0
2.08506 0.25 0.2 0 0.379088 0.634049 1.25249e-06 -1.54756e-05 0
2.08557 0.25 0.2 0 0.376059 0.611189 1.18873e-06 -2.36468e-05 0
2.08608 0.25 0.2 0 0.376436 0.606035 1.21025e-06 -1.03754e-05 0
2.08658 0.25 0.2 0 0.376669 0.61003 1.20361e-06 -1.75215e-05 0
2.08709 0.25 0.2 0 0.377603 0.618925 1.20946e-06 -1.57392e-05 0
2.08759 0.25 0.2 0 0.377422 0.627931 1.21862e-06 -1.70999e-05 0
2.0881 0.25 0.2 0 0.378197 0.639196 1.19441e-06 -1.62261e-05 0
2.08861 0.25 0.2 0 0.378719 0.666027 1.21782e-06 -1.68858e-05 0
2.08911 0.25 0.2 0 0.38006 0.694605 1.19515e-06 -1.64257e-05 0
2.08962 0.25 0.2 0 0.381169 0.715877 1.21802e-06 -1.68998e-05 0
2.09012 0.25 0.2 0 0.381025 0.687803 1.21397e-06 -1.67e-05 0
2.09063 0.25 0.2 0 0.379294 0.651309 1.22967e-06 -1.6834e-05 0
2.09113 0.25 0.2 0 0.374471 0.651337 1.21528e-06 -1.66725e-05 0
2.09164 0.25 0.2 0 0.377119 0.682979 1.16668e-06 -1.59131e-05 0
2.09215 0.25 0.2 0 0.376927 0.702407 1.25389e-06 -1.77548e-05 0
2.09265 0.25 0.2 0 0.377993 0.720233 1.19063e-06 -1.61578e-05 0
2.09316 0.25 0.2 0 0.376983 0.679605 1.23417e-06 -1.74591e-05 0
2.09366 0.25 0.2 0 0.374629 0.632283 1.2249e-06 -1.65907e-05 0
2.09417 0.25 0.2 0 0.370714 0.60345 1.21153e-06 -1.66463e-05 0
2.09467 0.25 0.2 0 0.37081 0.638526 1.19367e-06 -1.65834e-05 0
2.09518 0.25 0.2 0 0.373388 0.687812 1.19988e-06 -1.67913e-05 0
2.09568 0.25 0.2 0 0.376546 0.725469 1.22343e-06 -1.73813e-05 0
2.09619 0.25 0.2 0 0.378014 0.750174 1.21113e-06 -1.67838e-05 0
2.09669 0.25 0.2 0 0.378175 0.688182 1.21743e-06 -1.70934e-05 0
2.09719 0.25 0.2 0 0.37396 0.613398 1.2518e-06 -1.73654e-05 0
2.0977 0.25 0.2 0 0.369316 0.569001 1.19171e-06 -1.60816e-05 0
2.0982 0.25 0.2 0 0.368759 0.554012 1.20661e-06 -1.7037e-05 0
2.09871 0.25 0.2 0 0.369291 0.625801 1.21579e-06 -1.7007e-05 0
2.09921 0.25 0.2 0 0.374378 0.71446 1.17354e-06 -1.65385e-05 0
2.09972 0.25 0.2 0 0.379391 0.775465 1.23727e-06 -1.79041e-05 0
2.10022 0.25 0.2 0 0.380622 0.809407 1.21569e-06 -1.69575e-05 0
2.10072 0.25 0.2 0 0.380116 0.706956 1.2201e-06 -1.70992e-05 0
2.10123 0.25 0.2 0 0.37294 0.653543 1.27373e-06 -1.77425e-05 0
2.10173 0.25 0.2 0 0.368714 0.656487 1.14485e-06 -1.51615e-05 0
2.10224 0.25 0.2 0 0.371873 0.677291 1.22139e-06 -1.79813e-05 0
2.10274 0.25 0.2 0 0.372015 0.691954 1.24085e-06 -1.73365e-05 0
2.10324 0.25 0.2 0 0.372378 0.706005 1.21026e-06 -1.69143e-05 0
2.10375 0.25 0.2 0 0.372434 0.718284 1.21597e-06 -1.72453e-05 0
2.10425 0.25 0.2 0 0.371923 0.666316 1.22135e-06 -1.7195e-05 0
2.10476 0.25 0.2 0 0.37155 0.606394 1.22997e-06 -1.71143e-05 0
2.10526 0.25 0.2 0 0.362472 0.615851 1.25184e-06 -1.78154e-05 0
2.10576 0.25 0.2 0 0.368374 0.669311 1.11022e-06 -1.5116e-05 0
2.10627 0.25 0.2 0 0.370761 0.704994 1.28839e-06 -1.90893e-05 0
2.10677 0.25 0.2 0 0.37289 0.666664 1.19453e-06 -1.66141e-05 0
2.10727 0.25 0.2 0 0.368836 0.611236 1.27078e-06 -1.80022e-05 0
2.10778 0.25 0.2 0 0.365813 0.580419 1.17811e-06 -1.62442e-05 0
2.10828 0.25 0.2 0 0.365613 0.623127 1.21678e-06 -1.73982e-05 0
2.10878 0.25 0.2 0 0.369406 0.683605 1.18654e-06 -1.68597e-05 0
2.10928 0.25 0.2 0 0.372928 0.728092 1.239e-06 -1.80191e-05 0
2.10979 0.25 0.2 0 0.374403 0.755687 1.21634e-06 -1.71724e-05 0
2.11029 0.25 0.2 0 0.374729 0.773697 1.21664e-06 -1.72861e-05 0
2.11079 0.25 0.2 0 0.374824 0.786992 1.21247e-06 -1.72156e-05 0
2.1113 0.25 0.2 0 0.374714 0.798135 1.22134e-06 -1.73414e-05 0
2.1118 0.25 0.2 0 0.374398 0.808031 1.21736e-06 -1.73039e-05 0
2.1123 0.25 0.2 0 0.372934 0.679176 1.23776e-06 -1.75568e-05 0
2.1128 0.25 0.2 0 0.363182 0.531797 1.30312e-06 -1.82067e-05 0
2.11331 0.25 0.2 0 0.354349 0.444563 1.16984e-06 -1.56213e-05 0
2.11381 0.25 0.2 0 0.352135 0.41042 1.22398e-06 -1.77061e-05 0
2.11431 0.25 0.2 0 0.352638 0.402462 1.22056e-06 -1.74409e-05 0
2.11481 0.25 0.2 0 0.353455 0.407172 1.23096e-06 -1.74677e-05 0
2.11531 0.25 0.2 0 0.355129 0.418453 1.21129e-06 -1.74422e-05 0
2.11582 0.25 0.2 0 0.358337 0.595711 1.19813e-06 -1.71358e-05 0
2.11632 0.25 0.2 0 0.370428 0.793927 1.12357e-06 -1.6434e-05 0
2.11682 0.25 0.2 0 0.382934 1.00228 1.2573e-06 -1.92591e-05 0
2.11732 0.25 0.2 0 0.385663 0.790949 1.2368e-06 -1.73187e-05 0
2.11782 0.25 0.2 0 0.37207 0.348231 1.36459e-06 -1.9518e-05 0
2.11833 0.25 0.2 0 0.351153 0.522873 1.17208e-06 -1.44795e-05 0
2.11883 0.25 0.2 0 0.364108 0.81313 9.58658e-07 -1.3957e-05 0
2.11933 0.25 0.2 0 0.383371 0.734611 1.3736e-06 -2.24594e-05 0
2.11983 0.25 0.2 0 0.36988 0.515286 1.43518e-06 -1.93061e-05 0
2.12033 0.25 0.2 0 0.353224 0.574311 1.10239e-06 -1.36123e-05 0
2.12083 0.25 0.2 0 0.359835 0.739535 1.07811e-06 -1.61976e-05 0
2.12134 0.25 0.2 0 0.370557 0.932686 1.30159e-06 -1.99785e-05 0
2.12184 0.25 0.2 0 0.373098 0.735001 1.24785e-06 -1.7337e-05 0
2.12234 0.25 0.2 0 0.361332 0.633945 1.35735e-06 -1.94811e-05 0
2.12284 0.25 0.2 0 0.351567 0.613687 1.07692e-06 -1.33924e-05 0
2.12334 0.25 0.2 0 0.356974 0.62068 1.22853e-06 -1.92587e-05 0
2.12384 0.25 0.2 0 0.356249 0.620896 1.27032e-06 -1.75782e-05 0
2.12434 0.25 0.2 0 0.358463 0.631899 1.19588e-06 -1.72843e-05 0
2.12484 0.25 0.2 0 0.359561 0.64296 1.23486e-06 -1.7639e-05 0
2.12534 0.25 0.2 0 0.361047 0.65581 1.20877e-06 -1.7553e-05 0
2.12584 0.25 0.2 0 0.362296 0.668296 1.21798e-06 -1.72638e-05 0
2.12634 0.25 0.2 0 0.363858 0.682113 1.23513e-06 -1.8094e-05 0
2.12685 0.25 0.2 0 0.364464 0.693735 1.19759e-06 -1.67767e-05 0
2.12735 0.25 0.2 0 0.366053 0.706142 1.23977e-06 -1.80477e-05 0
2.12785 0.25 0.2 0 0.366102 0.716815 1.21667e-06 -1.73098e-05 0
2.12835 0.25 0.2 0 0.365729 0.65863 1.23414e-06 -1.7703e-05 0
2.12885 0.25 0.2 0 0.361412 0.628966 1.26272e-06 -1.7869e-05 0
2.12935 0.25 0.2 0 0.358685 0.632152 1.1866e-06 -1.64891e-05 0
2.12985 0.25 0.2 0 0.359615 0.628872 1.23315e-06 -1.81074e-05 0
2.13035 0.25 0.2 0 0.358877 0.622145 1.2408e-06 -1.74609e-05 0
2.13085 0.25 0.2 0 0.357616 0.620401 1.23069e-06 -1.75777e-05 0
2.13135 0.25 0.2 0 0.356034 0.621874 1.22275e-06 -1.74319e-05 0
2.13185 0.25 0.2 0 0.357113 0.629692 1.21892e-06 -1.76688e-05 0
2.13235 0.25 0.2 0 0.356538 0.635894 1.23346e-06 -1.71756e-05 0
2.13285 0.25 0.2 0 0.356696 0.646339 1.22703e-06 -1.78793e-05 0
2.13335 0.25 0.2 0 0.358102 0.657754 1.21181e-06 -1.71425e-05 0
2.13385 0.25 0.2 0 0.358246 0.667586 1.24082e-06 -1.79802e-05 0
2.13435 0.25 0.2 0 0.358817 0.641273 1.21603e-06 -1.72351e-05 0
2.13485 0.25 0.2 0 0.357251 0.627458 1.25078e-06 -1.79322e-05 0
2.13534 0.25 0.2 0 0.356387 0.625983 1.20358e-06 -1.69125e-05 0
